# IGRF-14 Spherical Harmonic Coefficients
# Schmidt semi-normalised, units: nT (main field), nT/yr (SV)
# Converted from IGRF14coeffs.xlsx
#
   h  10   3       2.00       2.00       2.00       2.00       2.00       2.00       2.00       2.00       2.00     -20.00     -10.00      -8.00       0.00       2.00       3.00       3.00       3.00       3.00       3.00       4.00       4.00       4.46       4.71       4.55       3.50       2.50       0.00
   g  10   4      -2.00      -2.00      -2.00      -2.00      -2.00      -2.00      -2.00      -2.00      -2.00      -5.00      -4.00      -3.00      -1.00      -2.00      -1.00      -2.00      -2.00      -2.00      -2.00      -1.00      -0.50      -0.15      -0.16      -0.55      -0.86      -1.00       0.00
   h  10   4       6.00       6.00       6.00       6.00       6.00       6.00       6.00       6.00       6.00      -1.00       2.00      -2.00       2.00       6.00       4.00       4.00       6.00       6.00       6.00       5.00       4.90       4.76       4.44       4.40       4.86       5.40       0.00
   g  10   5       6.00       6.00       6.00       6.00       6.00       6.00       6.00       6.00       6.00      -1.00       4.00       7.00       4.00       4.00       6.00       5.00       5.00       5.00       4.00       4.00       3.70       3.06       2.45       1.70       0.65      -0.50       0.00
   h  10   5      -4.00      -4.00      -4.00      -4.00      -4.00      -4.00      -4.00      -4.00      -4.00      -6.00      -3.00      -4.00      -5.00      -4.00      -4.00      -4.00      -4.00      -4.00      -4.00      -5.00      -5.90      -6.58      -7.22      -7.92      -8.62      -9.00       0.00
   g  10   6       4.00       4.00       4.00       4.00       4.00       4.00       4.00       4.00       4.00       8.00      12.00       4.00       6.00       4.00       4.00       4.00       3.00       3.00       3.00       2.00       1.00       0.29      -0.33      -0.67      -0.88      -0.90       0.00
   h  10   6       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       6.00       6.00       1.00       1.00       0.00       0.00      -1.00       0.00       0.00       0.00      -1.00      -1.20      -1.01      -0.96      -0.61      -0.11       0.40       0.00
   g  10   7       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -1.00       3.00      -2.00       1.00       0.00       1.00       1.00       1.00       1.00       1.00       2.00       2.00       2.06       2.13       2.13       1.88       1.50       0.00
   h  10   7      -2.00      -2.00      -2.00      -2.00      -2.00      -2.00      -2.00      -1.00      -1.00      -4.00      -3.00      -3.00      -1.00      -2.00      -1.00      -1.00      -1.00      -1.00      -2.00      -2.00      -2.90      -3.47      -3.95      -4.16      -4.26      -4.20       0.00
   g  10   8       2.00       2.00       2.00       1.00       1.00       1.00       1.00       2.00       2.00      -3.00       2.00       6.00      -1.00       2.00       0.00       0.00       2.00       2.00       3.00       5.00       4.20       3.77       3.09       2.33       1.44       0.90       0.00
   h  10   8       4.00       4.00       4.00       4.00       4.00       4.00       4.00       4.00       4.00      -2.00       6.00       7.00       6.00       3.00       3.00       3.00       4.00       4.00       3.00       1.00       0.20      -0.86      -1.99      -2.85      -3.43      -3.80       0.00
   g  10   9       2.00       2.00       2.00       2.00       3.00       3.00       3.00       3.00       3.00       5.00      10.00      -2.00       2.00       2.00       3.00       3.00       3.00       3.00       3.00       1.00       0.30      -0.21      -1.03      -1.80      -2.38      -2.60       0.00
   h  10   9       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      11.00      -1.00       0.00       0.00       1.00       1.00       0.00       0.00      -1.00      -2.00      -2.20      -2.31      -1.97      -1.12      -0.10       0.90       0.00
   g  10  10       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -2.00       3.00       0.00       0.00       0.00      -1.00      -1.00       0.00       0.00       0.00       0.00      -1.10      -2.09      -2.80      -3.59      -3.84      -3.90       0.00
   h  10  10      -6.00      -6.00      -6.00      -6.00      -6.00      -6.00      -6.00      -6.00      -6.00      -2.00       8.00      -3.00      -7.00      -6.00      -4.00      -5.00      -6.00      -6.00      -6.00      -7.00      -7.40      -7.93      -8.31      -8.72      -8.84      -9.00       0.00
   g  11   0       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       2.70       2.95       3.05       3.00       2.96       3.00       0.00
   g  11   1       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -1.70      -1.60      -1.48      -1.40      -1.36      -1.40       0.00
   h  11   1       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.10       0.26       0.13       0.00      -0.02       0.00       0.00
   g  11   2       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -1.90      -1.88      -2.03      -2.30      -2.51      -2.50       0.00
   h  11   2       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       1.30       1.44       1.67       2.11       2.50       2.80       0.00
   g  11   3       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       1.50       1.44       1.65       2.08       2.31       2.40       0.00
   h  11   3       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.90      -0.77      -0.66      -0.60      -0.55      -0.60       0.00
   g  11   4       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.10      -0.31      -0.51      -0.79      -0.85      -0.60       0.00
   h  11   4       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -2.60      -2.27      -1.76      -1.05      -0.39       0.10       0.00
   g  11   5       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.10       0.29       0.54       0.58       0.28       0.00       0.00
   h  11   5       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.90       0.90       0.85       0.76       0.62       0.50       0.00
   g  11   6       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.70      -0.79      -0.79      -0.70      -0.66      -0.60       0.00
   h  11   6       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.70      -0.58      -0.39      -0.20      -0.21      -0.30       0.00
   g  11   7       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.70       0.53       0.37       0.14      -0.07      -0.10       0.00
   h  11   7       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -2.80      -2.69      -2.51      -2.12      -1.66      -1.20       0.00
   g  11   8       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       1.70       1.80       1.79       1.70       1.44       1.10       0.00
   h  11   8       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.90      -1.08      -1.27      -1.44      -1.60      -1.70       0.00
   g  11   9       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.10       0.16       0.12      -0.22      -0.59      -1.00       0.00
   h  11   9       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -1.20      -1.58      -2.11      -2.57      -2.98      -2.90       0.00
   g  11  10       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       1.20       0.96       0.75       0.44       0.18      -0.10       0.00
   h  11  10       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -1.90      -1.90      -1.94      -2.01      -1.97      -1.80       0.00
   g  11  11       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       4.00       3.99       3.75       3.49       3.09       2.60       0.00
   h  11  11       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.90      -1.39      -1.86      -2.34      -2.51      -2.30       0.00
   g  12   0       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -2.20      -2.15      -2.12      -2.09      -2.00      -2.00       0.00
   g  12   1       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.30      -0.29      -0.21      -0.16      -0.13      -0.10       0.00
   h  12   1       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.55      -0.87      -1.08      -1.15      -1.20       0.00
   g  12   2       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.20       0.21       0.30       0.46       0.43       0.40       0.00
   h  12   2       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.23       0.27       0.37       0.52       0.60       0.00
   g  12   3       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.90       0.89       1.04       1.23       1.28       1.20       0.00
   h  12   3       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       2.50       2.38       2.13       1.75       1.37       1.00       0.00
   g  12   4       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.20      -0.38      -0.63      -0.89      -1.14      -1.20       0.00
   h  12   4       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -2.60      -2.63      -2.49      -2.19      -1.81      -1.50       0.00
   g  12   5       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.90       0.96       0.95       0.85       0.71       0.60       0.00
   h  12   5       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.70       0.61       0.49       0.27       0.08       0.00       0.00
   g  12   6       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.50      -0.30      -0.11       0.10       0.31       0.50       0.00
   h  12   6       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.40       0.59       0.72       0.71       0.60       0.00
   g  12   7       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.46       0.52       0.54       0.49       0.50       0.00
   h  12   7       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.01       0.00      -0.09      -0.15      -0.20       0.00
   g  12   8       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.30      -0.35      -0.39      -0.37      -0.26      -0.10       0.00
   h  12   8       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.02       0.13       0.29       0.55       0.80       0.00
   g  12   9       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.36      -0.37      -0.43      -0.47      -0.50       0.00
   h  12   9       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.28       0.27       0.23       0.16       0.10       0.00
   g  12  10       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.10       0.08       0.21       0.22       0.09      -0.20       0.00
   h  12  10       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.90      -0.87      -0.86      -0.89      -0.93      -0.90       0.00
   g  12  11       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.20      -0.49      -0.77      -0.94      -1.13      -1.20       0.00
   h  12  11       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.34      -0.23      -0.16      -0.04       0.10       0.00
   g  12  12       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.08       0.04      -0.03      -0.33      -0.70       0.00
   h  12  12       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.80       0.88       0.87       0.72       0.52       0.20       0.00
   g  13   0       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.20      -0.16      -0.09      -0.02       0.08       0.20       0.00
   g  13   1       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.90      -0.88      -0.89      -0.92      -0.93      -0.90       0.00
   h  13   1       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.90      -0.76      -0.87      -0.88      -0.88      -0.90       0.00
   g  13   2       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.30       0.31       0.42       0.53       0.60       0.00
   h  13   2       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.20       0.33       0.30       0.49       0.64       0.70       0.00
   g  13   3       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.10       0.28       0.42       0.63       0.72       0.70       0.00
   h  13   3       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       1.80       1.72       1.66       1.56       1.40       1.20       0.00
   g  13   4       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.43      -0.45      -0.42      -0.30      -0.20       0.00
   h  13   4       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.54      -0.59      -0.50      -0.38      -0.30       0.00
   g  13   5       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       1.30       1.18       1.08       0.96       0.75       0.50       0.00
   h  13   5       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -1.00      -1.07      -1.14      -1.24      -1.31      -1.30       0.00
   g  13   6       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.37      -0.31      -0.19      -0.01       0.10       0.00
   h  13   6       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.10      -0.04      -0.07      -0.10      -0.09      -0.10       0.00
   g  13   7       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.70       0.75       0.78       0.81       0.76       0.70       0.00
   h  13   7       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.70       0.63       0.54       0.42       0.29       0.20       0.00
   g  13   8       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.40      -0.26      -0.18      -0.13      -0.05       0.00       0.00
   h  13   8       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.21       0.10      -0.04      -0.11      -0.20       0.00
   g  13   9       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.35       0.38       0.38       0.37       0.30       0.00
   h  13   9       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.60       0.53       0.49       0.48       0.47       0.50       0.00
   g  13  10       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.10      -0.05       0.02       0.08       0.13       0.20       0.00
   h  13  10       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.30       0.38       0.44       0.48       0.54       0.60       0.00
   g  13  11       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.40       0.41       0.42       0.46       0.45       0.40       0.00
   h  13  11       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.20      -0.22      -0.25      -0.30      -0.41      -0.60       0.00
   g  13  12       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.10      -0.26      -0.35      -0.46      -0.50       0.00
   h  13  12       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.50      -0.57      -0.53      -0.43      -0.36      -0.30       0.00
   g  13  13       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.10      -0.18      -0.26      -0.36      -0.40      -0.40       0.00
   h  13  13       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      -0.90      -0.82      -0.79      -0.71      -0.60      -0.50       0.00
